type,group,id,name,dnaScore,grade,effectiveGrade,flashMode,metricTension,livingScore,pinFlashScore,simFlashScore,angleSpreadScore,detail,mRange,rRange,ccRange,darkGlossPct,darkVoidPct,firstRepair,topWeakness
monolithic,Specials,cc_punk_static,Cc Punk Static,22,D,Hard Rework,mixed,true,6,24,26,76,4,27,0,0,100,0,widen-spec-channel-spectrum,Living score is 6; the finish is not changing enough across light angles.
monolithic,Specials,cc_radioactive,Cc Radioactive,47,D,Provisional Rework - proof/intent review required before forcing material rewrite,mixed,true,53,5,15,63,73,164,117,222,100,0,rebalance-practical-sim-lighting,Living score is 53; the finish is not changing enough across light angles.
monolithic,Specials,cc_rust_vs_ice,Cc Rust Vs Ice,50,D,Provisional Rework - proof/intent review required before forcing material rewrite,mixed,true,45,10,18,77,51,178,200,220,0,0,rebalance-practical-sim-lighting,Living score is 45; the finish is not changing enough across light angles.
monolithic,Specials,cc_solar_clash,Cc Solar Clash,56,D,Hard Rework,mixed,false,41,52,26,59,43,145,221,225,100,0,rebalance-practical-sim-lighting,Living score is 41; the finish is not changing enough across light angles.
monolithic,Specials,cc_toxic_sunset,Cc Toxic Sunset,47,D,Hard Rework,mixed,true,36,5,14,91,33,167,209,217,0,0,rebalance-practical-sim-lighting,Living score is 36; the finish is not changing enough across light angles.
monolithic,Specials,cc_ultraviolet_burn,Cc Ultraviolet Burn,49,D,Provisional Rework - proof/intent review required before forcing material rewrite,mixed,true,49,5,13,76,82,162,215,223,0,0,rebalance-practical-sim-lighting,Living score is 49; the finish is not changing enough across light angles.
monolithic,Specials,cc_venom_strike,Cc Venom Strike,53,D,Hard Rework,mixed,false,40,37,26,64,54,157,225,189,100,0,rebalance-practical-sim-lighting,Living score is 40; the finish is not changing enough across light angles.
monolithic,Specials,cc_voltage_split,Cc Voltage Split,64,D,Hard Rework,mixed,false,56,65,25,77,50,147,224,227,100,0,rebalance-practical-sim-lighting,Living score is 56; the finish is not changing enough across light angles.
monolithic,Specials,cel_shade,Cel Shade,30,D,Hard Rework,mixed,true,37,4,15,93,1,156,119,32,100,0,widen-spec-channel-spectrum,Living score is 37; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_amethyst,Chameleon Amethyst,30,D,Hard Rework,mixed,true,31,4,28,93,7,76,23,27,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_arctic,Chameleon Arctic,30,D,Hard Rework,mixed,true,29,5,29,93,8,85,22,21,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_aurora,Chameleon Aurora,27,D,Hard Rework,mixed,true,31,5,15,92,6,74,24,26,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_copper,Chameleon Copper,27,D,Hard Rework,mixed,true,31,4,16,92,6,62,24,29,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_emerald,Chameleon Emerald,30,D,Hard Rework,mixed,true,31,4,28,94,6,71,25,25,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_fire,Chameleon Fire,27,D,Hard Rework,mixed,true,30,4,15,93,6,66,19,23,0,0,widen-spec-channel-spectrum,Living score is 30; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_frost,Chameleon Frost,28,D,Hard Rework,mixed,true,29,5,16,93,8,88,22,21,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_galaxy,Chameleon Galaxy,30,D,Hard Rework,mixed,true,31,4,27,93,7,61,25,30,100,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_midnight,Chameleon Midnight,30,D,Hard Rework,mixed,true,31,5,27,93,7,79,24,26,100,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_neon,Chameleon Neon,27,D,Hard Rework,heroBand,true,30,4,15,93,7,58,18,28,100,0,widen-spec-channel-spectrum,Living score is 30; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_obsidian,Chameleon Obsidian,30,D,Hard Rework,mixed,true,31,4,28,94,7,69,14,28,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_ocean,Chameleon Ocean,27,D,Hard Rework,mixed,true,31,4,15,92,6,73,23,25,100,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_phoenix,Chameleon Phoenix,27,D,Hard Rework,mixed,true,30,4,15,93,7,60,17,28,0,0,widen-spec-channel-spectrum,Living score is 30; the finish is not changing enough across light angles.
monolithic,Specials,chameleon_venom,Chameleon Venom,31,D,Hard Rework,mixed,true,31,4,28,94,9,64,21,26,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,chromatic_aberration,Chromatic Aberration,54,D,Hard Rework,mixed,false,32,36,36,75,36,231,58,227,100,0,rebalance-practical-sim-lighting,Living score is 32; the finish is not changing enough across light angles.
monolithic,Specials,crt_scanline,Crt Scanline,47,D,Hard Rework,mixed,false,29,35,19,75,33,194,41,220,0,0,rebalance-practical-sim-lighting,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,crystal_lattice,Crystal Lattice,38,D,Hard Rework,mixed,true,25,16,30,91,9,233,133,90,0,0,rebalance-practical-sim-lighting,Living score is 25; the finish is not changing enough across light angles.
monolithic,Specials,crystal_lattice_mono,Crystal Lattice Mono,38,D,Hard Rework,mixed,true,25,16,28,91,9,233,133,90,0,0,rebalance-practical-sim-lighting,Living score is 25; the finish is not changing enough across light angles.
monolithic,Specials,cs_amber_indigo,Cs Amber Indigo,24,D,Hard Rework,mixed,true,29,4,15,93,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_aqua_maroon,Cs Aqua Maroon,24,D,Hard Rework,mixed,true,29,4,16,93,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_black_blue,Cs Black Blue,24,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_black_gold,Cs Black Gold,25,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_black_red,Cs Black Red,24,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_black_silver,Cs Black Silver,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_blue_orange,Cs Blue Orange,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_blush_emerald,Cs Blush Emerald,25,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_bronze_green,Cs Bronze Green,25,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_bronze_navy,Cs Bronze Navy,24,D,Hard Rework,mixed,true,29,4,15,93,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_bronze_purple,Cs Bronze Purple,24,D,Hard Rework,mixed,true,29,4,15,93,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_bronze_red,Cs Bronze Red,24,D,Hard Rework,mixed,true,29,4,15,93,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_burgundy_gold,Cs Burgundy Gold,24,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_candypaint,Cs Candypaint,26,D,Hard Rework,mixed,true,28,4,28,93,1,30,18,34,0,0,widen-spec-channel-spectrum,Living score is 28; the finish is not changing enough across light angles.
monolithic,Specials,cs_champagne_cobalt,Cs Champagne Cobalt,24,D,Hard Rework,mixed,true,29,4,16,92,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_charcoal_honey,Cs Charcoal Honey,25,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_chocolate_mint,Cs Chocolate Mint,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_chrome_shift,Cs Chrome Shift,26,D,Hard Rework,mixed,true,28,4,15,95,10,30,3,4,0,0,widen-spec-channel-spectrum,Living score is 28; the finish is not changing enough across light angles.
monolithic,Specials,cs_complementary,Cs Complementary,30,D,Hard Rework,mixed,true,31,4,15,94,17,40,13,6,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,cs_cool,Cs Cool,24,D,Hard Rework,mixed,true,28,4,15,93,1,26,18,29,0,0,widen-spec-channel-spectrum,Living score is 28; the finish is not changing enough across light angles.
monolithic,Specials,cs_copper_blue,Cs Copper Blue,24,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_copper_gold,Cs Copper Gold,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_copper_lime,Cs Copper Lime,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_copper_teal,Cs Copper Teal,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_copper_violet,Cs Copper Violet,25,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_coral_cobalt,Cs Coral Cobalt,24,D,Hard Rework,mixed,true,29,4,15,93,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_crimson_jade,Cs Crimson Jade,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_darkflame,Cs Darkflame,25,D,Hard Rework,heroBand,true,29,4,15,94,2,31,20,54,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_deepocean,Cs Deepocean,26,D,Hard Rework,mixed,true,28,4,28,93,1,28,18,37,100,0,widen-spec-channel-spectrum,Living score is 28; the finish is not changing enough across light angles.
monolithic,Specials,cs_earth,Cs Earth,28,D,Hard Rework,mixed,true,23,4,16,94,16,35,20,2,0,0,widen-spec-channel-spectrum,Living score is 23; the finish is not changing enough across light angles.
monolithic,Specials,cs_emerald,Cs Emerald,26,D,Hard Rework,mixed,true,28,4,28,92,1,28,18,37,0,0,widen-spec-channel-spectrum,Living score is 28; the finish is not changing enough across light angles.
monolithic,Specials,cs_extreme,Cs Extreme,27,D,Hard Rework,mixed,true,29,4,28,92,1,23,18,49,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_fire_ice,Cs Fire Ice,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_gold_emerald,Cs Gold Emerald,25,D,Hard Rework,mixed,true,29,4,15,93,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_gold_navy,Cs Gold Navy,24,D,Hard Rework,mixed,true,29,4,15,93,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_goldrush,Cs Goldrush,24,D,Hard Rework,mixed,true,28,4,15,93,1,29,18,37,0,0,widen-spec-channel-spectrum,Living score is 28; the finish is not changing enough across light angles.
monolithic,Specials,cs_graphite_coral,Cs Graphite Coral,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_green_blue,Cs Green Blue,25,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_green_gold,Cs Green Gold,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_gunmetal_gold,Cs Gunmetal Gold,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_gunmetal_lime,Cs Gunmetal Lime,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_gunmetal_orange,Cs Gunmetal Orange,25,D,Hard Rework,mixed,true,29,4,15,95,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_honey_plum,Cs Honey Plum,24,D,Hard Rework,mixed,true,29,4,15,93,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_inferno,Cs Inferno,24,D,Hard Rework,mixed,true,28,4,15,94,1,27,18,39,0,0,widen-spec-channel-spectrum,Living score is 28; the finish is not changing enough across light angles.
monolithic,Specials,cs_ivory_indigo,Cs Ivory Indigo,24,D,Hard Rework,mixed,true,29,4,16,92,2,41,19,39,100,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_lavender_jade,Cs Lavender Jade,25,D,Hard Rework,mixed,true,29,4,15,94,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_lime_blue,Cs Lime Blue,24,D,Hard Rework,mixed,true,29,4,16,93,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_lime_pink,Cs Lime Pink,25,D,Hard Rework,pinfield,true,29,4,16,93,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,cs_lime_violet,Cs Lime Violet,25,D,Hard Rework,mixed,true,29,4,16,93,2,41,19,39,0,0,widen-spec-channel-spectrum,Living score is 29; the finish is not changing enough across light angles.
